1.409370277836765745e+05
1.388331185063236626e+05
1.330841193300973682e+05
1.323937620679437532e+05
1.390408838579033618e+05
1.392398792750411667e+05
1.270808233253659855e+05
1.369636236227515328e+05
1.285768615418254194e+05
1.382136250398854900e+05
1.323108948930252809e+05
