1.026837204846203647e-03
2.107876294614544413e-03
2.689174257258788395e-03
3.496073935000621781e-03
4.200233281680548075e-03
4.196715233832555916e-03
4.887815568509147959e-03
6.089919249951673136e-03
6.399257239593231748e-03
7.236742491954264653e-03
