7.259511655129417471e-04
1.516482495073297014e-03
2.265036664377810798e-03
3.108684795756141983e-03
3.808451103549099007e-03
4.505792215812136174e-03
5.507243257628313855e-03
6.158187989421347666e-03
6.822489652294836358e-03
7.452440314791919374e-03
